fips,Total,Construction,Construction_pct,Educational_and_Health,Educational_and_Health_pct,Financial_Activities,Financial_Activities_pct,Information,Information_pct,Leisure_Hospitality,Leisure_Hospitality_pct,Manufacturing,Manufacturing_pct,Natural_Resources,Natural_Resources_pct,Other,Other_pct,Professional_Business_Services,Professional_Business_Services_pct,Public_Administration,Public_Administration_pct,Trade_Transport_Utilities,Trade_Transport_Utilities_pct,Unclassified,Unclassified_pct,Largest
01105,1545,50.0,0.032362459546925564,546.0,0.3533980582524272,56.0,0.036245954692556634,0.0,0.0,138.0,0.08932038834951456,448.0,0.28996763754045307,35.0,0.022653721682847898,0.0,0.0,56.0,0.036245954692556634,,,201.0,0.13009708737864079,,,Educational_and_Health
01107,2564,74.0,0.028861154446177848,457.0,0.17823712948517942,87.0,0.033931357254290175,35.0,0.013650546021840874,153.0,0.05967238689547582,688.0,0.26833073322932915,227.0,0.08853354134165367,283.0,0.11037441497659907,112.0,0.0436817472698908,,,448.0,0.1747269890795632,,,Manufacturing
01109,11214,316.0,0.028179061886927054,851.0,0.0758872837524523,526.0,0.04690565364722668,170.0,0.015159621901194935,1607.0,0.14330301408953094,2320.0,0.20688425182807205,148.0,0.013197788478687356,206.0,0.018369894774389155,1092.0,0.09737827715355805,,,3978.0,0.3547351524879615,,,Trade_Transport_Utilities
01111,3641,182.0,0.04998626750892612,600.0,0.16478989288656962,155.0,0.04257072232903049,29.0,0.007964844822850866,353.0,0.09695138698159846,977.0,0.2683328755836309,122.0,0.03350727822026916,61.0,0.01675363911013458,116.0,0.031859379291403464,,,1046.0,0.2872837132655864,,,Trade_Transport_Utilities
01113,11255,593.0,0.052687694358063086,1760.0,0.15637494446912484,820.0,0.07285650821856952,77.0,0.006841403820524211,1701.0,0.1511328298533985,2850.0,0.25322079075966236,88.0,0.007818747223456242,238.0,0.02114615726343847,711.0,0.06317192358951577,,,2417.0,0.214749000444247,,,Manufacturing
01115,16455,1492.0,0.09067152841081738,1864.0,0.1132786387116378,562.0,0.034153752658766336,133.0,0.00808264965056214,2338.0,0.14208447280461867,3416.0,0.20759647523549074,85.0,0.005165603160133698,682.0,0.04144636888483744,1420.0,0.08629595867517471,,,4463.0,0.2712245518079611,,,Trade_Transport_Utilities
01117,75439,5477.0,0.07260170468855631,8734.0,0.11577565980461035,10758.0,0.14260528373918,885.0,0.011731332599848885,8917.0,0.11820146078288418,5467.0,0.07246914725804955,453.0,0.006004851601956547,2450.0,0.03247657047415793,13057.0,0.17308023701268574,,,19241.0,0.2550537520380705,,,Trade_Transport_Utilities
01119,1897,43.0,0.022667369530838165,402.0,0.21191354770690565,79.0,0.04164470216130733,13.0,0.006852925672113864,276.0,0.14549288350026357,322.0,0.16974169741697417,61.0,0.032156035846072746,30.0,0.0158144438587243,219.0,0.11544544016868741,,,452.0,0.2382709541381128,,,Trade_Transport_Utilities
01121,25528,1286.0,0.050376057662174865,3327.0,0.13032748354747728,699.0,0.02738169852710749,85.0,0.0033296772171733,2255.0,0.08833437793795049,9998.0,0.3916483860858665,458.0,0.017941084299592604,417.0,0.016335004700720777,2383.0,0.09334848010028204,,,4620.0,0.18097774992165466,,,Manufacturing
01123,10872,388.0,0.03568800588668138,2331.0,0.2144039735099338,330.0,0.030353200883002206,103.0,0.009473877851361294,1111.0,0.10218910963944076,2465.0,0.22672921265636498,74.0,0.006806475349521707,244.0,0.022442972774098603,2102.0,0.19334069168506254,,,1724.0,0.15857247976453273,,,Manufacturing
01125,74898,4785.0,0.06388688616518465,7992.0,0.10670511896178803,3762.0,0.0502283105022831,1520.0,0.020294266869609334,11054.0,0.14758738551096157,16106.0,0.21503911986968943,1681.0,0.022443856978824533,1652.0,0.022056663729338566,10737.0,0.1433549627493391,,,15609.0,0.20840342866298164,,,Manufacturing
01127,14971,641.0,0.04281611114821989,3728.0,0.24901476187295438,639.0,0.04268251953777303,96.0,0.006412397301449469,2141.0,0.14300981898336784,2405.0,0.16064391156235389,411.0,0.027453075946830538,472.0,0.03152762006545989,728.0,0.048627346202658475,,,3710.0,0.2478124373789326,,,Educational_and_Health
01129,2633,113.0,0.042916824914546146,131.0,0.049753133308013675,56.0,0.021268515001898976,0.0,0.0,49.0,0.0186099506266616,972.0,0.3691606532472465,214.0,0.08127611090011394,0.0,0.0,165.0,0.06266616027345234,,,874.0,0.33194075199392326,,,Manufacturing
01131,2010,80.0,0.03980099502487562,274.0,0.136318407960199,80.0,0.03980099502487562,56.0,0.027860696517412936,98.0,0.04875621890547264,913.0,0.45422885572139304,87.0,0.04328358208955224,39.0,0.019402985074626865,38.0,0.01890547263681592,,,345.0,0.17164179104477612,,,Manufacturing
01133,7063,120.0,0.01698994761432819,829.0,0.11737222143565057,191.0,0.027042333286139034,0.0,0.0,376.0,0.05323516919156166,3632.0,0.5142290811269998,371.0,0.05252725470763132,0.0,0.0,181.0,0.025626504318278353,,,1244.0,0.1761291236018689,,,Manufacturing
01999,54465,6973.0,0.12802717341411915,0.0,0.0,4617.0,0.08477003580280915,1890.0,0.03470118424676398,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,0.02653079959607087,21344.0,0.39188469659414304,,,12790.0,0.23482970715138163,,,Professional_Business_Services
02000,231110,13841.0,0.05988923023668383,50477.0,0.21841114620743368,10764.0,0.046575223919345765,5155.0,0.022305395699017783,30349.0,0.1313184198000952,9441.0,0.04085067716671715,14113.0,0.06106615897191813,9648.0,0.04174635454978149,26844.0,0.11615248150231491,,,60419.0,0.2614296222577993,59.0,0.0002552896888927351,Trade_Transport_Utilities
02013,1795,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.006128133704735376,22.0,0.012256267409470752,1608.0,0.8958217270194986,0.0,0.0,0.0,0.0,16.0,0.008913649025069638,,,71.0,0.03955431754874652,,,Manufacturing
02016,3115,38.0,0.012199036918138041,103.0,0.03306581059390048,41.0,0.013162118780096307,25.0,0.008025682182985553,31.0,0.009951845906902087,2002.0,0.6426966292134831,29.0,0.009309791332263243,34.0,0.010914927768860353,158.0,0.0507223113964687,,,654.0,0.20995184590690208,,,Manufacturing
02020,116445,6184.0,0.053106616857743996,26523.0,0.22777276825969342,6708.0,0.05760659538838078,3080.0,0.026450255485422302,16848.0,0.144686332603375,1781.0,0.015294774356992571,2538.0,0.021795697539610977,4811.0,0.041315642578041135,16626.0,0.14277985314955557,,,31311.0,0.26889089269612265,35.0,0.00030057108506161706,Trade_Transport_Utilities
02050,4116,68.0,0.01652089407191448,0.0,0.0,150.0,0.03644314868804665,0.0,0.0,85.0,0.0206511175898931,0.0,0.0,0.0,0.0,508.0,0.12342079689018465,112.0,0.027210884353741496,,,1592.0,0.3867832847424684,0.0,0.0,Trade_Transport_Utilities
